"Exp","Snapshot.ID.Tag","Genotype.ID","Watering.Regime","Replicate","Key","DayOfImaging","Projected.Shoot.Area"
"E2","054761-D","UNL232","Low water",1,"E2_UNL232_1",12,46860
"E2","054761-D","UNL232","Low water",1,"E2_UNL232_1",13,51774
"E2","054761-D","UNL232","Low water",1,"E2_UNL232_1",14,48919
"E2","054761-D","UNL232","Low water",1,"E2_UNL232_1",15,51683
"E2","054761-D","UNL232","Low water",1,"E2_UNL232_1",16,53970
"E2","054761-D","UNL232","Low water",1,"E2_UNL232_1",17,54009
"E2","054761-D","UNL232","Low water",1,"E2_UNL232_1",18,57523
"E2","054761-D","UNL232","Low water",1,"E2_UNL232_1",19,63814
"E2","054761-D","UNL232","Low water",1,"E2_UNL232_1",20,61796
"E2","054761-D","UNL232","Low water",1,"E2_UNL232_1",21,68075
"E2","054761-D","UNL232","Low water",1,"E2_UNL232_1",22,69725
"E2","054761-D","UNL232","Low water",1,"E2_UNL232_1",23,70895
"E2","055021-D","UNL234","Low water",1,"E2_UNL234_1",0,11054
"E2","055021-D","UNL234","Low water",1,"E2_UNL234_1",1,11178
"E2","055021-D","UNL234","Low water",1,"E2_UNL234_1",2,13333
"E2","055021-D","UNL234","Low water",1,"E2_UNL234_1",3,17217
"E2","055021-D","UNL234","Low water",1,"E2_UNL234_1",4,20678
"E2","055021-D","UNL234","Low water",1,"E2_UNL234_1",5,24137
"E2","055021-D","UNL234","Low water",1,"E2_UNL234_1",6,27481
"E2","055021-D","UNL234","Low water",1,"E2_UNL234_1",7,32875
"E2","055021-D","UNL234","Low water",1,"E2_UNL234_1",8,35469
"E2","055021-D","UNL234","Low water",1,"E2_UNL234_1",9,38863
"E2","055021-D","UNL234","Low water",1,"E2_UNL234_1",10,42393
"E2","055021-D","UNL234","Low water",1,"E2_UNL234_1",11,46777
"E2","055021-D","UNL234","Low water",1,"E2_UNL234_1",12,52060
"E2","055021-D","UNL234","Low water",1,"E2_UNL234_1",13,60362
"E2","055021-D","UNL234","Low water",1,"E2_UNL234_1",14,62270
"E2","055021-D","UNL234","Low water",1,"E2_UNL234_1",15,64053
"E2","055021-D","UNL234","Low water",1,"E2_UNL234_1",16,68823
"E2","055021-D","UNL234","Low water",1,"E2_UNL234_1",17,75614
"E2","055021-D","UNL234","Low water",1,"E2_UNL234_1",18,85850
"E2","055021-D","UNL234","Low water",1,"E2_UNL234_1",19,90021
"E2","055021-D","UNL234","Low water",1,"E2_UNL234_1",20,97321
"E2","055021-D","UNL234","Low water",1,"E2_UNL234_1",21,101318
"E2","055021-D","UNL234","Low water",1,"E2_UNL234_1",22,96112
"E2","055021-D","UNL234","Low water",1,"E2_UNL234_1",23,93222
"E2","055022-W","UNL234","Control",1,"E2_UNL234_1",0,12043
"E2","055022-W","UNL234","Control",1,"E2_UNL234_1",1,12579
"E2","055022-W","UNL234","Control",1,"E2_UNL234_1",2,13530
"E2","055022-W","UNL234","Control",1,"E2_UNL234_1",3,16923
"E2","055022-W","UNL234","Control",1,"E2_UNL234_1",4,20750
"E2","055022-W","UNL234","Control",1,"E2_UNL234_1",5,24646
"E2","055022-W","UNL234","Control",1,"E2_UNL234_1",6,31823
"E2","055022-W","UNL234","Control",1,"E2_UNL234_1",7,38604
"E2","055022-W","UNL234","Control",1,"E2_UNL234_1",8,38710
"E2","055022-W","UNL234","Control",1,"E2_UNL234_1",9,42759
"E2","055022-W","UNL234","Control",1,"E2_UNL234_1",10,56545
"E2","055022-W","UNL234","Control",1,"E2_UNL234_1",11,66045
"E2","055022-W","UNL234","Control",1,"E2_UNL234_1",12,73501
"E2","055022-W","UNL234","Control",1,"E2_UNL234_1",13,62997
"E2","055022-W","UNL234","Control",1,"E2_UNL234_1",14,77846
"E2","055022-W","UNL234","Control",1,"E2_UNL234_1",15,90980
"E2","055022-W","UNL234","Control",1,"E2_UNL234_1",16,82257
"E2","055022-W","UNL234","Control",1,"E2_UNL234_1",17,90203
"E2","055022-W","UNL234","Control",1,"E2_UNL234_1",18,105221
"E2","055022-W","UNL234","Control",1,"E2_UNL234_1",19,114016
"E2","055022-W","UNL234","Control",1,"E2_UNL234_1",20,123047
"E2","055022-W","UNL234","Control",1,"E2_UNL234_1",21,142036
"E2","055022-W","UNL234","Control",1,"E2_UNL234_1",22,152055
"E2","055022-W","UNL234","Control",1,"E2_UNL234_1",23,132552
"E2","054496-W","UNL235","Control",1,"E2_UNL235_1",0,13750
"E2","054496-W","UNL235","Control",1,"E2_UNL235_1",1,17139
"E2","054496-W","UNL235","Control",1,"E2_UNL235_1",2,19069
"E2","054496-W","UNL235","Control",1,"E2_UNL235_1",3,20968
"E2","054496-W","UNL235","Control",1,"E2_UNL235_1",4,22568
"E2","054496-W","UNL235","Control",1,"E2_UNL235_1",5,31621
"E2","054496-W","UNL235","Control",1,"E2_UNL235_1",6,37355
"E2","054496-W","UNL235","Control",1,"E2_UNL235_1",7,43000
"E2","054496-W","UNL235","Control",1,"E2_UNL235_1",8,53347
"E2","054496-W","UNL235","Control",1,"E2_UNL235_1",9,61541
"E2","054496-W","UNL235","Control",1,"E2_UNL235_1",10,76312
"E2","054496-W","UNL235","Control",1,"E2_UNL235_1",11,81075
"E2","054496-W","UNL235","Control",1,"E2_UNL235_1",12,88126
"E2","054496-W","UNL235","Control",1,"E2_UNL235_1",13,98001
"E2","054496-W","UNL235","Control",1,"E2_UNL235_1",14,124245
"E2","054496-W","UNL235","Control",1,"E2_UNL235_1",15,146562
"E2","054496-W","UNL235","Control",1,"E2_UNL235_1",16,168285
"E2","054496-W","UNL235","Control",1,"E2_UNL235_1",17,192001
"E2","054496-W","UNL235","Control",1,"E2_UNL235_1",18,233800
"E2","054496-W","UNL235","Control",1,"E2_UNL235_1",19,253058
"E2","054496-W","UNL235","Control",1,"E2_UNL235_1",20,248870
"E2","054496-W","UNL235","Control",1,"E2_UNL235_1",21,279313
"E2","054496-W","UNL235","Control",1,"E2_UNL235_1",22,309334
"E2","054496-W","UNL235","Control",1,"E2_UNL235_1",23,361012
"E2","054497-D","UNL235","Low water",1,"E2_UNL235_1",0,11322
"E2","054497-D","UNL235","Low water",1,"E2_UNL235_1",1,14347
"E2","054497-D","UNL235","Low water",1,"E2_UNL235_1",2,17452
"E2","054497-D","UNL235","Low water",1,"E2_UNL235_1",3,19557
"E2","054497-D","UNL235","Low water",1,"E2_UNL235_1",4,23077
"E2","054497-D","UNL235","Low water",1,"E2_UNL235_1",5,27681
"E2","054497-D","UNL235","Low water",1,"E2_UNL235_1",6,33287
"E2","054497-D","UNL235","Low water",1,"E2_UNL235_1",7,39804
"E2","054497-D","UNL235","Low water",1,"E2_UNL235_1",8,44994
"E2","054497-D","UNL235","Low water",1,"E2_UNL235_1",9,53345
"E2","054497-D","UNL235","Low water",1,"E2_UNL235_1",10,63710
"E2","054497-D","UNL235","Low water",1,"E2_UNL235_1",11,72153
"E2","054497-D","UNL235","Low water",1,"E2_UNL235_1",12,76072
"E2","054497-D","UNL235","Low water",1,"E2_UNL235_1",13,78169
"E2","054497-D","UNL235","Low water",1,"E2_UNL235_1",14,81926
"E2","054497-D","UNL235","Low water",1,"E2_UNL235_1",15,89900
"E2","054497-D","UNL235","Low water",1,"E2_UNL235_1",16,101102
"E2","054497-D","UNL235","Low water",1,"E2_UNL235_1",17,112433
"E2","054497-D","UNL235","Low water",1,"E2_UNL235_1",18,114729
"E2","054497-D","UNL235","Low water",1,"E2_UNL235_1",19,120612
"E2","054497-D","UNL235","Low water",1,"E2_UNL235_1",20,123358
"E2","054497-D","UNL235","Low water",1,"E2_UNL235_1",21,123807
"E2","054497-D","UNL235","Low water",1,"E2_UNL235_1",22,123595
"E2","054497-D","UNL235","Low water",1,"E2_UNL235_1",23,126608
"E2","056409-W","UNL235","Control",2,"E2_UNL235_2",0,8459
"E2","056409-W","UNL235","Control",2,"E2_UNL235_2",1,11632
"E2","056409-W","UNL235","Control",2,"E2_UNL235_2",2,12608
"E2","056409-W","UNL235","Control",2,"E2_UNL235_2",3,16263
"E2","056409-W","UNL235","Control",2,"E2_UNL235_2",4,20904
"E2","056409-W","UNL235","Control",2,"E2_UNL235_2",5,26215
"E2","056409-W","UNL235","Control",2,"E2_UNL235_2",6,33900
"E2","056409-W","UNL235","Control",2,"E2_UNL235_2",7,40465
"E2","056409-W","UNL235","Control",2,"E2_UNL235_2",8,46399
"E2","056409-W","UNL235","Control",2,"E2_UNL235_2",9,41128
"E2","056409-W","UNL235","Control",2,"E2_UNL235_2",10,43487
"E2","056409-W","UNL235","Control",2,"E2_UNL235_2",11,57167
"E2","056409-W","UNL235","Control",2,"E2_UNL235_2",12,69633
"E2","056409-W","UNL235","Control",2,"E2_UNL235_2",13,87230
"E2","056409-W","UNL235","Control",2,"E2_UNL235_2",14,109529
"E2","056409-W","UNL235","Control",2,"E2_UNL235_2",15,122009
"E2","056409-W","UNL235","Control",2,"E2_UNL235_2",16,142378
"E2","056409-W","UNL235","Control",2,"E2_UNL235_2",17,176608
"E2","056409-W","UNL235","Control",2,"E2_UNL235_2",18,217901
"E2","056409-W","UNL235","Control",2,"E2_UNL235_2",19,241515
"E2","056409-W","UNL235","Control",2,"E2_UNL235_2",20,254651
"E2","056409-W","UNL235","Control",2,"E2_UNL235_2",21,296158
"E2","056409-W","UNL235","Control",2,"E2_UNL235_2",22,338667
"E2","056409-W","UNL235","Control",2,"E2_UNL235_2",23,376535
"E2","056410-D","UNL235","Low water",2,"E2_UNL235_2",0,9483
"E2","056410-D","UNL235","Low water",2,"E2_UNL235_2",1,11390
"E2","056410-D","UNL235","Low water",2,"E2_UNL235_2",2,16291
"E2","056410-D","UNL235","Low water",2,"E2_UNL235_2",3,19279
"E2","056410-D","UNL235","Low water",2,"E2_UNL235_2",4,21141
"E2","056410-D","UNL235","Low water",2,"E2_UNL235_2",5,25207
"E2","056410-D","UNL235","Low water",2,"E2_UNL235_2",6,32860
"E2","056410-D","UNL235","Low water",2,"E2_UNL235_2",7,38457
"E2","056410-D","UNL235","Low water",2,"E2_UNL235_2",8,40862
"E2","056410-D","UNL235","Low water",2,"E2_UNL235_2",9,44292
"E2","056410-D","UNL235","Low water",2,"E2_UNL235_2",10,52728
"E2","056410-D","UNL235","Low water",2,"E2_UNL235_2",11,61857
